role_family,source,canonical_skill,mention_count,so_category
Graphic / Web Designer,naukri_datacsv,Technical product configuration,1,
Graphic / Web Designer,naukri_datacsv,Technical writing,1,
Graphic / Web Designer,naukri_datacsv,Technology Consulting,1,
Graphic / Web Designer,naukri_datacsv,Time management,1,
Graphic / Web Designer,naukri_datacsv,Training,1,
Graphic / Web Designer,naukri_datacsv,Typesetting,1,
Graphic / Web Designer,naukri_datacsv,UI Developer,1,
Graphic / Web Designer,naukri_datacsv,User Experience,1,
Graphic / Web Designer,naukri_datacsv,VB.NET,1,
Graphic / Web Designer,naukri_datacsv,Visio,1,
Graphic / Web Designer,naukri_datacsv,Visual Basic,1,
Graphic / Web Designer,naukri_datacsv,Visualiser,1,
Graphic / Web Designer,naukri_datacsv,WCF,1,
Graphic / Web Designer,naukri_datacsv,WHO,1,
Graphic / Web Designer,naukri_datacsv,WPF,1,
Graphic / Web Designer,naukri_datacsv,Web Services,1,
Graphic / Web Designer,naukri_datacsv,Windows,1,
Graphic / Web Designer,naukri_datacsv,Windows Application,1,
Graphic / Web Designer,naukri_datacsv,Winforms,1,
Graphic / Web Designer,naukri_datacsv,Word,1,
Graphic / Web Designer,naukri_datacsv,Wordpress CMS,1,
Graphic / Web Designer,naukri_datacsv,Workflow,1,
Graphic / Web Designer,naukri_datacsv,adobe dreamweaver,1,
Graphic / Web Designer,naukri_datacsv,adobe flash,1,
Graphic / Web Designer,naukri_datacsv,adobe flex,1,
Graphic / Web Designer,naukri_datacsv,agile process,1,
Graphic / Web Designer,naukri_datacsv,amazon ec2,1,
Graphic / Web Designer,naukri_datacsv,apache cordova,1,
Graphic / Web Designer,naukri_datacsv,application,1,
Graphic / Web Designer,naukri_datacsv,application architecture,1,
Graphic / Web Designer,naukri_datacsv,art work,1,
Graphic / Web Designer,naukri_datacsv,audio,1,
Graphic / Web Designer,naukri_datacsv,bca,1,
Graphic / Web Designer,naukri_datacsv,benefits,1,
Graphic / Web Designer,naukri_datacsv,cartons,1,
Graphic / Web Designer,naukri_datacsv,co,1,
Graphic / Web Designer,naukri_datacsv,code,1,
Graphic / Web Designer,naukri_datacsv,com,1,
Graphic / Web Designer,naukri_datacsv,create,1,
Graphic / Web Designer,naukri_datacsv,creative content,1,
Graphic / Web Designer,naukri_datacsv,development process,1,
Graphic / Web Designer,naukri_datacsv,digital strategy,1,
Graphic / Web Designer,naukri_datacsv,do,1,
Graphic / Web Designer,naukri_datacsv,e,1,
Graphic / Web Designer,naukri_datacsv,flex developer,1,
Graphic / Web Designer,naukri_datacsv,forms,1,
Graphic / Web Designer,naukri_datacsv,game development,1,
Graphic / Web Designer,naukri_datacsv,graphic,1,
Graphic / Web Designer,naukri_datacsv,graphic design,1,
Graphic / Web Designer,naukri_datacsv,graphics design,1,
Graphic / Web Designer,naukri_datacsv,integration PHP,1,
Graphic / Web Designer,naukri_datacsv,interaction designer,1,
Graphic / Web Designer,naukri_datacsv,international clients,1,
Graphic / Web Designer,naukri_datacsv,internet explorer,1,
Graphic / Web Designer,naukri_datacsv,knowledge,1,
Graphic / Web Designer,naukri_datacsv,layouts,1,
Graphic / Web Designer,naukri_datacsv,marketing,1,
Graphic / Web Designer,naukri_datacsv,max,1,
Graphic / Web Designer,naukri_datacsv,mca,1,
Graphic / Web Designer,naukri_datacsv,microsoft,1,
Graphic / Web Designer,naukri_datacsv,motion graphics,1,
Graphic / Web Designer,naukri_datacsv,ncr,1,
Graphic / Web Designer,naukri_datacsv,open source technology,1,
Graphic / Web Designer,naukri_datacsv,paint shop,1,
Graphic / Web Designer,naukri_datacsv,part time,1,
Graphic / Web Designer,naukri_datacsv,photo shop,1,
Graphic / Web Designer,naukri_datacsv,php mysql,1,
Graphic / Web Designer,naukri_datacsv,rendering,1,
Graphic / Web Designer,naukri_datacsv,search engine submission,1,
Graphic / Web Designer,naukri_datacsv,server,1,
Graphic / Web Designer,naukri_datacsv,service,1,
Graphic / Web Designer,naukri_datacsv,sketching,1,
Graphic / Web Designer,naukri_datacsv,software,1,
Graphic / Web Designer,naukri_datacsv,support,1,
Graphic / Web Designer,naukri_datacsv,ui designing,1,
Graphic / Web Designer,naukri_datacsv,us,1,
Graphic / Web Designer,naukri_datacsv,usability,1,
Graphic / Web Designer,naukri_datacsv,user experience designer,1,
Graphic / Web Designer,naukri_datacsv,ux lead,1,
Graphic / Web Designer,naukri_datacsv,ve,1,
Graphic / Web Designer,naukri_datacsv,web applications,1,
Graphic / Web Designer,naukri_datacsv,web desiging,1,
Graphic / Web Designer,naukri_datacsv,web standards,1,
Graphic / Web Designer,naukri_datacsv,website designer,1,
Graphic / Web Designer,naukri_datacsv,website designing,1,
IT / Technical Content Developer,naukri_datacsv,HTML,18,
IT / Technical Content Developer,naukri_datacsv,JavaScript,18,
IT / Technical Content Developer,naukri_datacsv,C,17,
IT / Technical Content Developer,naukri_datacsv,C++,17,
IT / Technical Content Developer,naukri_datacsv,MySQL,17,
IT / Technical Content Developer,naukri_datacsv,design,17,
IT / Technical Content Developer,naukri_datacsv,Content Writing,10,
IT / Technical Content Developer,naukri_datacsv,SEO,6,
IT / Technical Content Developer,naukri_datacsv,Technical product configuration,6,
IT / Technical Content Developer,naukri_datacsv,integration PHP,6,
IT / Technical Content Developer,naukri_datacsv,Technical writing,4,
IT / Technical Content Developer,naukri_datacsv,technical writer,4,
IT / Technical Content Developer,naukri_datacsv,Digital marketing,3,
IT / Technical Content Developer,naukri_datacsv,Java,3,
IT / Technical Content Developer,naukri_datacsv,SQL,3,
IT / Technical Content Developer,naukri_datacsv,Social media,3,
IT / Technical Content Developer,naukri_datacsv,content writer,3,
IT / Technical Content Developer,naukri_datacsv,creative writing,3,
IT / Technical Content Developer,naukri_datacsv,.NET,2,
IT / Technical Content Developer,naukri_datacsv,C#,2,
IT / Technical Content Developer,naukri_datacsv,J2Ee,2,
IT / Technical Content Developer,naukri_datacsv,Link building,2,
IT / Technical Content Developer,naukri_datacsv,MVC,2,
IT / Technical Content Developer,naukri_datacsv,Marketing campaigns,2,
IT / Technical Content Developer,naukri_datacsv,SEM,2,
IT / Technical Content Developer,naukri_datacsv,Social media marketing,2,
IT / Technical Content Developer,naukri_datacsv,Social networking,2,
IT / Technical Content Developer,naukri_datacsv,Spring,2,
IT / Technical Content Developer,naukri_datacsv,Team Building,2,
IT / Technical Content Developer,naukri_datacsv,Web Technologies,2,
IT / Technical Content Developer,naukri_datacsv,blogger,2,
IT / Technical Content Developer,naukri_datacsv,content editor,2,
IT / Technical Content Developer,naukri_datacsv,creative content,2,
IT / Technical Content Developer,naukri_datacsv,web promotion,2,
IT / Technical Content Developer,naukri_datacsv,Adobe Framemaker,1,
IT / Technical Content Developer,naukri_datacsv,Analytical skills,1,
IT / Technical Content Developer,naukri_datacsv,Android,1,
IT / Technical Content Developer,naukri_datacsv,Audio Content Analyst,1,
IT / Technical Content Developer,naukri_datacsv,Basic,1,
IT / Technical Content Developer,naukri_datacsv,Blogging,1,
IT / Technical Content Developer,naukri_datacsv,Blogs,1,
IT / Technical Content Developer,naukri_datacsv,CSS,1,
IT / Technical Content Developer,naukri_datacsv,Campaign management,1,
IT / Technical Content Developer,naukri_datacsv,Computer hardware,1,
IT / Technical Content Developer,naukri_datacsv,Content,1,
IT / Technical Content Developer,naukri_datacsv,Copy Writing,1,
IT / Technical Content Developer,naukri_datacsv,DSP,1,
IT / Technical Content Developer,naukri_datacsv,Data entry,1,
IT / Technical Content Developer,naukri_datacsv,Database,1,
IT / Technical Content Developer,naukri_datacsv,Delphi,1,
IT / Technical Content Developer,naukri_datacsv,Display Advertising,1,
IT / Technical Content Developer,naukri_datacsv,E - commerce,1,
IT / Technical Content Developer,naukri_datacsv,EJB,1,
IT / Technical Content Developer,naukri_datacsv,Ecommerce Development,1,
IT / Technical Content Developer,naukri_datacsv,Email marketing,1,
IT / Technical Content Developer,naukri_datacsv,English,1,
IT / Technical Content Developer,naukri_datacsv,Entity Framework,1,
IT / Technical Content Developer,naukri_datacsv,Firewall,1,
IT / Technical Content Developer,naukri_datacsv,GIT,1,
IT / Technical Content Developer,naukri_datacsv,Google Analytics,1,
IT / Technical Content Developer,naukri_datacsv,Hibernate,1,
IT / Technical Content Developer,naukri_datacsv,IOS,1,
IT / Technical Content Developer,naukri_datacsv,Ideas,1,
IT / Technical Content Developer,naukri_datacsv,Impact Analysis,1,
IT / Technical Content Developer,naukri_datacsv,JDBC,1,
IT / Technical Content Developer,naukri_datacsv,JSF,1,
IT / Technical Content Developer,naukri_datacsv,JSON,1,
IT / Technical Content Developer,naukri_datacsv,JSP,1,
IT / Technical Content Developer,naukri_datacsv,LINQ,1,
IT / Technical Content Developer,naukri_datacsv,MS Word,1,
IT / Technical Content Developer,naukri_datacsv,Marketing operations,1,
IT / Technical Content Developer,naukri_datacsv,Media planning,1,
IT / Technical Content Developer,naukri_datacsv,Microservices,1,
IT / Technical Content Developer,naukri_datacsv,Object oriented programming,1,
IT / Technical Content Developer,naukri_datacsv,Objective C,1,
IT / Technical Content Developer,naukri_datacsv,Oracle 11G,1,
IT / Technical Content Developer,naukri_datacsv,Oracle database,1,
IT / Technical Content Developer,naukri_datacsv,Oxygen XML Editor,1,
IT / Technical Content Developer,naukri_datacsv,PHP,1,
IT / Technical Content Developer,naukri_datacsv,PLSQL,1,
IT / Technical Content Developer,naukri_datacsv,POC,1,
IT / Technical Content Developer,naukri_datacsv,PowerShell,1,
IT / Technical Content Developer,naukri_datacsv,Rest,1,
IT / Technical Content Developer,naukri_datacsv,SEO Writing,1,
IT / Technical Content Developer,naukri_datacsv,SVN,1,
IT / Technical Content Developer,naukri_datacsv,Search engine optimization,1,
IT / Technical Content Developer,naukri_datacsv,Shell,1,
IT / Technical Content Developer,naukri_datacsv,Software Installation,1,
IT / Technical Content Developer,naukri_datacsv,Struts,1,
IT / Technical Content Developer,naukri_datacsv,Swift,1,
IT / Technical Content Developer,naukri_datacsv,System Development,1,
IT / Technical Content Developer,naukri_datacsv,System Implementation,1,
IT / Technical Content Developer,naukri_datacsv,System analysis,1,
IT / Technical Content Developer,naukri_datacsv,System design,1,
IT / Technical Content Developer,naukri_datacsv,Tableau,1,
IT / Technical Content Developer,naukri_datacsv,Team Leading,1,
IT / Technical Content Developer,naukri_datacsv,Time management,1,
IT / Technical Content Developer,naukri_datacsv,UTM,1,
IT / Technical Content Developer,naukri_datacsv,Web Services,1,
IT / Technical Content Developer,naukri_datacsv,Web intelligence,1,
IT / Technical Content Developer,naukri_datacsv,Webi,1,
IT / Technical Content Developer,naukri_datacsv,XML,1,
IT / Technical Content Developer,naukri_datacsv,XMetaL Author,1,
IT / Technical Content Developer,naukri_datacsv,articles,1,
IT / Technical Content Developer,naukri_datacsv,audio,1,
IT / Technical Content Developer,naukri_datacsv,audio editing,1,
IT / Technical Content Developer,naukri_datacsv,blog writing,1,
IT / Technical Content Developer,naukri_datacsv,browsing,1,
IT / Technical Content Developer,naukri_datacsv,campaign manager,1,
IT / Technical Content Developer,naukri_datacsv,content developer,1,
IT / Technical Content Developer,naukri_datacsv,content marketing,1,
IT / Technical Content Developer,naukri_datacsv,copy writer,1,
IT / Technical Content Developer,naukri_datacsv,creative writer,1,
IT / Technical Content Developer,naukri_datacsv,data development engineer,1,
IT / Technical Content Developer,naukri_datacsv,editor orcontent writer,1,
IT / Technical Content Developer,naukri_datacsv,excellent,1,
IT / Technical Content Developer,naukri_datacsv,framemaker,1,
IT / Technical Content Developer,naukri_datacsv,frameworks,1,
IT / Technical Content Developer,naukri_datacsv,internet explorer,1,
IT / Technical Content Developer,naukri_datacsv,it,1,
IT / Technical Content Developer,naukri_datacsv,madcap flare,1,
IT / Technical Content Developer,naukri_datacsv,media buying,1,
IT / Technical Content Developer,naukri_datacsv,music,1,
IT / Technical Content Developer,naukri_datacsv,pl,1,
IT / Technical Content Developer,naukri_datacsv,powershell scripting,1,
IT / Technical Content Developer,naukri_datacsv,programming skills,1,
IT / Technical Content Developer,naukri_datacsv,research and analysis,1,
IT / Technical Content Developer,naukri_datacsv,site monitoring,1,
IT / Technical Content Developer,naukri_datacsv,software,1,
IT / Technical Content Developer,naukri_datacsv,ssp,1,
IT / Technical Content Developer,naukri_datacsv,story writing,1,
IT / Technical Content Developer,naukri_datacsv,technical documentation engineer,1,
IT / Technical Content Developer,naukri_datacsv,tools,1,
IT / Technical Content Developer,naukri_datacsv,web site,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,SQL,5,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Computer science,3,
IT / Technology Leadership (CTO/VP),naukri_datacsv,JavaScript,3,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Oracle,3,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Python,3,
IT / Technology Leadership (CTO/VP),naukri_datacsv,.NET,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Android,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Continuous improvement,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,French,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,HTML,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Healthcare,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,PMP,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Project management,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,SAN,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Six Sigma,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Windows,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,assembly language,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,microsoft,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,rf,2,
IT / Technology Leadership (CTO/VP),naukri_datacsv,ASIC,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Active Directory,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Agile,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Agile methodology,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Analog,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Analytical,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Apr,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Backend,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Billing,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Biztalk,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Business Executive,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,C,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,C++,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,CMS,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,CRM,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Civil engineering,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Client interfacing,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Client satisfaction,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Client servicing,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Configuration management,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Consulting,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Core Java,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Customer complaints,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Customer support,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Db2,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Debugging,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Digital marketing,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Dynamics CRM,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Eclipse,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Flex,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,HR Executive,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Hardware,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Hibernate,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,ISO,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Individual Contributor,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Information technology,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Internet marketing,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Interpersonal skills,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,JBoss,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,JDBC,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,JIRA,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Linux,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,MIS,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Management,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Manager II,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Manager Project Management,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Manual,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Mechanical engineering,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Metrics,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Middleware,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Mixed signal,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Monitoring,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Networking,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,NoSQL,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Office 365,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Payroll,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Perl,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Power management,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Process safety management,1,
IT / Technology Leadership (CTO/VP),naukri_datacsv,Project planning,1,
